# x, y
5.483337783813476562e+01 0.000000000000000000e+00 1.210000038146972656e+01
1.461793804168701172e+01 0.000000000000000000e+00 1.210000038146972656e+01
0.000000000000000000e+00 1.452785034179687500e+02 2.325180511474609375e+02
5.944628143310546875e+01 0.000000000000000000e+00 1.210000038146972656e+01
6.343994140625000000e+00 2.000000000000000000e+02 2.249994354248046875e+02
0.000000000000000000e+00 7.120129394531250000e+01 1.511093139648437500e+02
1.091011734008789062e+02 0.000000000000000000e+00 1.210000038146972656e+01
1.737881164550781250e+02 0.000000000000000000e+00 1.210000038146972656e+01
7.513391113281250000e+01 2.000000000000000000e+02 1.025989837646484375e+02
0.000000000000000000e+00 1.907358398437500000e+02 2.663470153808593750e+02
1.356113891601562500e+02 2.000000000000000000e+02 9.877207946777343750e+01
2.000000000000000000e+02 1.708626098632812500e+02 9.202602386474609375e+01
0.000000000000000000e+00 1.743555908203125000e+02 2.550875549316406250e+02
2.000000000000000000e+02 3.104515075683593750e+01 3.859842681884765625e+01
0.000000000000000000e+00 1.773294677734375000e+02 2.572015075683593750e+02
1.087321777343750000e+02 2.000000000000000000e+02 9.932439422607421875e+01
0.000000000000000000e+00 7.653723144531250000e+01 1.586576385498046875e+02
1.725219726562500000e+02 2.000000000000000000e+02 9.860858917236328125e+01
0.000000000000000000e+00 1.357173461914062500e+02 2.242240295410156250e+02
1.145599212646484375e+02 0.000000000000000000e+00 1.210000038146972656e+01
1.591550140380859375e+02 0.000000000000000000e+00 1.210000038146972656e+01
1.004210510253906250e+02 2.000000000000000000e+02 9.971008300781250000e+01
0.000000000000000000e+00 3.884979248046875000e+01 9.692335510253906250e+01
2.000000000000000000e+02 1.036922302246093750e+02 7.213575744628906250e+01
0.000000000000000000e+00 1.868973999023437500e+02 2.637902526855468750e+02
2.000000000000000000e+02 5.398666381835937500e+01 5.055138397216796875e+01
9.014929199218750000e+01 2.000000000000000000e+02 1.004723968505859375e+02
1.582985839843750000e+02 2.000000000000000000e+02 9.864030456542968750e+01
3.881726074218750000e+01 2.000000000000000000e+02 1.234039916992187500e+02
2.149841308593750000e+01 2.000000000000000000e+02 1.577235870361328125e+02
0.000000000000000000e+00 8.937677001953125000e+01 1.754908752441406250e+02
0.000000000000000000e+00 3.689544677734375000e+01 9.313519287109375000e+01
0.000000000000000000e+00 1.432260131835937500e+02 2.307781982421875000e+02
0.000000000000000000e+00 1.635116577148437500e+02 2.470928497314453125e+02
0.000000000000000000e+00 1.494912109375000000e+02 2.360230255126953125e+02
0.000000000000000000e+00 7.766601562500000000e+00 3.020607566833496094e+01
2.242076492309570312e+01 0.000000000000000000e+00 1.210000038146972656e+01
2.000000000000000000e+02 1.491830444335937500e+01 2.964377975463867188e+01
2.000000000000000000e+02 1.093089294433593750e+02 7.414317321777343750e+01
1.982314147949218750e+02 2.000000000000000000e+02 9.858649444580078125e+01
2.000000000000000000e+02 1.674971923828125000e+02 9.120434570312500000e+01
7.116283416748046875e+01 0.000000000000000000e+00 1.210000038146972656e+01
0.000000000000000000e+00 1.282655029296875000e+02 2.174058837890625000e+02
0.000000000000000000e+00 6.841339111328125000e+01 1.470248718261718750e+02
1.147840652465820312e+02 0.000000000000000000e+00 1.210000038146972656e+01
0.000000000000000000e+00 8.512365722656250000e+01 1.701110076904296875e+02
4.681976318359375000e+01 2.000000000000000000e+02 1.152006301879882812e+02
9.395298004150390625e+01 0.000000000000000000e+00 1.210000038146972656e+01
0.000000000000000000e+00 8.343737792968750000e+01 1.679257659912109375e+02
8.754205322265625000e+01 2.000000000000000000e+02 1.007368621826171875e+02
1.032273788452148438e+02 0.000000000000000000e+00 1.210000038146972656e+01
2.000000000000000000e+02 4.193023681640625000e+00 1.977597999572753906e+01
0.000000000000000000e+00 4.581225585937500000e+01 1.099216766357421875e+02
5.698516845703125000e+01 0.000000000000000000e+00 1.210000038146972656e+01
2.000000000000000000e+02 9.026931762695312500e+01 6.700803375244140625e+01
0.000000000000000000e+00 1.745051879882812500e+02 2.551946868896484375e+02
0.000000000000000000e+00 1.746604003906250000e+02 2.553057250976562500e+02
1.962666931152343750e+02 2.000000000000000000e+02 9.858736419677734375e+01
1.260931396484375000e+01 2.000000000000000000e+02 1.909265594482421875e+02
0.000000000000000000e+00 1.934865112304687500e+02 2.681502685546875000e+02
7.763684082031250000e+01 2.000000000000000000e+02 1.021248855590820312e+02
2.000000000000000000e+02 1.073656005859375000e+02 7.345736694335937500e+01
9.883755493164062500e+01 2.000000000000000000e+02 9.980359649658203125e+01
0.000000000000000000e+00 1.154671020507812500e+02 2.048827362060546875e+02
0.000000000000000000e+00 7.930041503906250000e+01 1.624336090087890625e+02
1.364387702941894531e+01 0.000000000000000000e+00 1.210000038146972656e+01
5.363554382324218750e+01 0.000000000000000000e+00 1.210000038146972656e+01
2.864233398437500000e+01 2.000000000000000000e+02 1.399213409423828125e+02
1.556561279296875000e+02 0.000000000000000000e+00 1.210000038146972656e+01
6.255028152465820312e+01 0.000000000000000000e+00 1.210000038146972656e+01
0.000000000000000000e+00 1.433266601562500000e+02 2.308640289306640625e+02
3.333032226562500000e+01 2.000000000000000000e+02 1.312632751464843750e+02
2.000000000000000000e+02 9.682043457031250000e+01 6.957105255126953125e+01
1.278018798828125000e+02 2.000000000000000000e+02 9.886502838134765625e+01
8.483923339843750000e+01 2.000000000000000000e+02 1.010500793457031250e+02
8.456604003906250000e+01 2.000000000000000000e+02 1.010841598510742188e+02
1.831060028076171875e+02 0.000000000000000000e+00 1.210000038146972656e+01
0.000000000000000000e+00 1.252947998046875000e+01 4.116416168212890625e+01
1.602343597412109375e+02 0.000000000000000000e+00 1.210000038146972656e+01
3.279922103881835938e+01 0.000000000000000000e+00 1.210000038146972656e+01
1.909781799316406250e+02 2.000000000000000000e+02 9.859017944335937500e+01
2.000000000000000000e+02 1.096401367187500000e+02 7.425914764404296875e+01
8.149270629882812500e+01 0.000000000000000000e+00 1.210000038146972656e+01
2.000000000000000000e+02 5.866149902343750000e+01 5.288239288330078125e+01
0.000000000000000000e+00 1.434730224609375000e+02 2.309887390136718750e+02
7.930356597900390625e+01 0.000000000000000000e+00 1.210000038146972656e+01
1.021838684082031250e+02 2.000000000000000000e+02 9.961434936523437500e+01
1.411766052246093750e+02 2.000000000000000000e+02 9.872486114501953125e+01
2.000000000000000000e+02 1.250626220703125000e+02 7.938471984863281250e+01
2.000000000000000000e+02 1.123041381835937500e+02 7.518257141113281250e+01
2.000000000000000000e+02 1.537963256835937500e+02 8.770081329345703125e+01
1.529823303222656250e+02 2.000000000000000000e+02 9.865930938720703125e+01
1.663280944824218750e+02 2.000000000000000000e+02 9.861968994140625000e+01
7.399786376953125000e+01 2.000000000000000000e+02 1.028345947265625000e+02
2.000000000000000000e+02 1.875877380371093750e+02 9.590539550781250000e+01
2.000000000000000000e+02 1.362411499023437500e+01 2.879157638549804688e+01
2.000000000000000000e+02 1.445688171386718750e+02 8.518456268310546875e+01
0.000000000000000000e+00 2.486614990234375000e+01 6.850072479248046875e+01
1.022367248535156250e+02 0.000000000000000000e+00 1.210000038146972656e+01
4.550408935546875000e+01 2.000000000000000000e+02 1.163338165283203125e+02
1.023211364746093750e+02 2.000000000000000000e+02 9.960723876953125000e+01
2.000000000000000000e+02 1.431240234375000000e+02 8.477818298339843750e+01
0.000000000000000000e+00 5.102661132812500000e+01 1.191539306640625000e+02
0.000000000000000000e+00 9.852691650390625000e+01 1.864655609130859375e+02
2.000000000000000000e+02 1.925191040039062500e+02 9.698925018310546875e+01
0.000000000000000000e+00 1.802104492187500000e+02 2.592188720703125000e+02
1.346639862060546875e+02 0.000000000000000000e+00 1.210000038146972656e+01
3.692529296875000000e+01 0.000000000000000000e+00 1.210000038146972656e+01
6.173305988311767578e+00 0.000000000000000000e+00 1.210000038146972656e+01
8.893627929687500000e+01 2.000000000000000000e+02 1.005911560058593750e+02
1.994421386718750000e+01 2.000000000000000000e+02 1.625155334472656250e+02
1.821846008300781250e+02 2.000000000000000000e+02 9.859687805175781250e+01
0.000000000000000000e+00 3.474035644531250000e+01 8.888715362548828125e+01
2.000000000000000000e+02 1.148810729980468750e+02 7.606015777587890625e+01
1.687025785446166992e+00 0.000000000000000000e+00 1.210000038146972656e+01
0.000000000000000000e+00 1.246626586914062500e+02 2.139890594482421875e+02
2.000000000000000000e+02 1.136265869140625000e+02 7.563483428955078125e+01
2.000000000000000000e+02 1.408499755859375000e+02 8.413144683837890625e+01
1.762371520996093750e+02 2.000000000000000000e+02 9.860340881347656250e+01
0.000000000000000000e+00 9.315789794921875000e+01 1.801217956542968750e+02
0.000000000000000000e+00 1.414228515625000000e+02 2.292317810058593750e+02
0.000000000000000000e+00 8.447265625000000000e+01 1.692709503173828125e+02
2.000000000000000000e+02 5.221969604492187500e+01 4.965689849853515625e+01
0.000000000000000000e+00 1.996755371093750000e+02 2.721225585937500000e+02
0.000000000000000000e+00 8.886303710937500000e+01 1.748508300781250000e+02
2.000000000000000000e+02 6.062130737304687500e+01 5.384298706054687500e+01
2.000000000000000000e+02 1.106715087890625000e+02 7.461862945556640625e+01
2.000000000000000000e+02 1.759791870117187500e+02 9.324790954589843750e+01
0.000000000000000000e+00 1.698794555664062500e+02 2.518433685302734375e+02
9.582632446289062500e+01 0.000000000000000000e+00 1.210000038146972656e+01
9.232401275634765625e+01 0.000000000000000000e+00 1.210000038146972656e+01
2.000000000000000000e+02 3.730480957031250000e+01 4.190278625488281250e+01
1.182935791015625000e+02 2.000000000000000000e+02 9.904022979736328125e+01
0.000000000000000000e+00 9.710748291015625000e+01 1.848140411376953125e+02
0.000000000000000000e+00 1.073457641601562500e+02 1.963383178710937500e+02
1.454093475341796875e+02 0.000000000000000000e+00 1.210000038146972656e+01
1.725236816406250000e+02 2.000000000000000000e+02 9.860858154296875000e+01
2.000000000000000000e+02 5.794284057617187500e+01 5.252759552001953125e+01
2.000000000000000000e+02 1.794478759765625000e+02 9.405821990966796875e+01
0.000000000000000000e+00 6.632287597656250000e+01 1.438962402343750000e+02
0.000000000000000000e+00 1.932362670898437500e+02 2.679871826171875000e+02
8.407672119140625000e+01 2.000000000000000000e+02 1.011463851928710938e+02
0.000000000000000000e+00 1.664093627929687500e+02 2.492748260498046875e+02
0.000000000000000000e+00 1.562742919921875000e+02 2.414884338378906250e+02
2.000000000000000000e+02 1.119361267089843750e+02 7.505599212646484375e+01
9.628506469726562500e+01 2.000000000000000000e+02 9.997086334228515625e+01
9.186952209472656250e+01 0.000000000000000000e+00 1.210000038146972656e+01
3.534424972534179688e+01 0.000000000000000000e+00 1.210000038146972656e+01
1.108807296752929688e+02 0.000000000000000000e+00 1.210000038146972656e+01
0.000000000000000000e+00 9.940655517578125000e+01 1.874800567626953125e+02
4.965566635131835938e+00 0.000000000000000000e+00 1.210000038146972656e+01
0.000000000000000000e+00 1.270668334960937500e+02 2.162781066894531250e+02
1.479136047363281250e+02 0.000000000000000000e+00 1.210000038146972656e+01
1.604283142089843750e+02 0.000000000000000000e+00 1.210000038146972656e+01
7.636474609375000000e+00 2.000000000000000000e+02 2.170687866210937500e+02
0.000000000000000000e+00 1.738720703125000000e+01 5.213875579833984375e+01
3.156060791015625000e+01 2.000000000000000000e+02 1.342951965332031250e+02
