# step, loss_train, loss_test, metrics_test
2.600000000000000000e+04 2.036548920614222880e-07 3.013345485669560730e-05 1.010264259093673900e-05 2.036548920614222880e-07 3.013345485669560730e-05 1.010264259093673900e-05 1.944782584905624390e-02
2.700000000000000000e+04 1.518831936664355453e-06 1.437902064083118603e-08 1.092422863280262391e-08 1.518831936664355453e-06 1.437902064083118603e-08 1.092422863280262391e-08 7.051722705364227295e-02
2.800000000000000000e+04 5.026525400353420991e-07 2.610508698097646629e-09 4.826635535692958001e-09 5.026525400353420991e-07 2.610508698097646629e-09 4.826635535692958001e-09 4.558977112174034119e-02
2.900000000000000000e+04 2.612433718240936287e-07 7.065966700636749920e-10 1.990392517470240819e-09 2.612433718240936287e-07 7.065966700636749920e-10 1.990392517470240819e-09 3.424739465117454529e-02
3.000000000000000000e+04 2.118834458997298498e-07 2.405944360361900181e-05 7.771707259962568060e-07 2.118834458997298498e-07 2.405944360361900181e-05 7.771707259962568060e-07 3.036100976169109344e-02
3.100000000000000000e+04 2.153090434831028688e-07 4.773355612996965647e-07 2.178388604079373181e-05 2.153090434831028688e-07 4.773355612996965647e-07 2.178388604079373181e-05 3.121551312506198883e-02
3.200000000000000000e+04 1.891578733648202615e-07 9.295699783251620829e-06 2.304395820829086006e-06 1.891578733648202615e-07 9.295699783251620829e-06 2.304395820829086006e-06 2.527526579797267914e-02
3.300000000000000000e+04 9.606340967138748965e-08 1.583511100022860774e-08 3.622564470617817278e-09 9.606340967138748965e-08 1.583511100022860774e-08 3.622564470617817278e-09 2.069779299199581146e-02
3.400000000000000000e+04 7.539780710885679582e-08 1.642194646933603508e-08 1.607154445082414895e-07 7.539780710885679582e-08 1.642194646933603508e-08 1.607154445082414895e-07 1.914839446544647217e-02
3.500000000000000000e+04 4.988580985809676349e-05 2.612313837744295597e-04 8.645599707961082458e-03 4.988580985809676349e-05 2.612313837744295597e-04 8.645599707961082458e-03 3.691529333591461182e-01
3.600000000000000000e+04 5.231570412433939055e-07 4.766787853327514313e-09 9.175376902703646920e-09 5.231570412433939055e-07 4.766787853327514313e-09 9.175376902703646920e-09 2.620420977473258972e-02
3.700000000000000000e+04 1.661267532426791149e-07 5.249158885334281877e-10 5.855943285837383883e-09 1.661267532426791149e-07 5.249158885334281877e-10 5.855943285837383883e-09 1.735949516296386719e-02
3.800000000000000000e+04 1.115955541308721877e-07 1.762613721645323039e-09 1.971673491141245904e-09 1.115955541308721877e-07 1.762613721645323039e-09 1.971673491141245904e-09 1.777936331927776337e-02
3.900000000000000000e+04 8.686917141176309087e-08 1.508302602815092541e-07 5.493506094467193179e-09 8.686917141176309087e-08 1.508302602815092541e-07 5.493506094467193179e-09 1.626216247677803040e-02
4.000000000000000000e+04 7.557984815775853349e-08 3.017498215740488376e-07 1.110612330990079499e-07 7.557984815775853349e-08 3.017498215740488376e-07 1.110612330990079499e-07 1.553370151668787003e-02
4.100000000000000000e+04 5.393843949264010007e-08 3.110229018776777821e-10 4.599514658032433090e-10 5.393843949264010007e-08 3.110229018776777821e-10 4.599514658032433090e-10 1.370331551879644394e-02
4.200000000000000000e+04 5.326296914631711843e-08 9.478728912881706492e-08 1.104448870137275662e-06 5.326296914631711843e-08 9.478728912881706492e-08 1.104448870137275662e-06 1.446938794106245041e-02
4.300000000000000000e+04 5.247091294791061955e-08 3.403802793400245719e-06 2.335852286705630831e-06 5.247091294791061955e-08 3.403802793400245719e-06 2.335852286705630831e-06 1.387778110802173615e-02
4.400000000000000000e+04 2.771018081659804011e-08 9.410697110467936000e-09 6.129651897168741925e-09 2.771018081659804011e-08 9.410697110467936000e-09 6.129651897168741925e-09 1.277051586657762527e-02
4.500000000000000000e+04 3.307586027290199127e-08 1.491803459430229850e-06 1.841339241082096123e-07 3.307586027290199127e-08 1.491803459430229850e-06 1.841339241082096123e-07 1.366562210023403168e-02
4.600000000000000000e+04 2.745877480947456206e-08 6.627580546592071187e-07 2.458451717757270671e-06 2.745877480947456206e-08 6.627580546592071187e-07 2.458451717757270671e-06 1.330458279699087143e-02
4.700000000000000000e+04 1.957453932277530839e-08 9.426442959536984745e-10 6.494097481990479537e-10 1.957453932277530839e-08 9.426442959536984745e-10 6.494097481990479537e-10 1.245781965553760529e-02
4.800000000000000000e+04 2.310692792661939166e-08 3.565645272374240449e-07 6.503717600025993306e-07 2.310692792661939166e-08 3.565645272374240449e-07 6.503717600025993306e-07 1.286664698272943497e-02
4.900000000000000000e+04 1.607032373840411310e-08 5.230592137195344549e-07 5.379604761657219569e-09 1.607032373840411310e-08 5.230592137195344549e-07 5.379604761657219569e-09 1.245287898927927017e-02
5.000000000000000000e+04 1.303496333093789872e-08 5.373666400743104532e-09 2.141230526220283537e-10 1.303496333093789872e-08 5.373666400743104532e-09 2.141230526220283537e-10 1.235860772430896759e-02
