# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 9.561568359375000000e+03 9.561568359375000000e+03
1.000000000000000000e+03 3.082391601562500000e+03 3.082391601562500000e+03
2.000000000000000000e+03 1.489711791992187500e+03 1.489711791992187500e+03
3.000000000000000000e+03 9.019992065429687500e+02 9.019992065429687500e+02
4.000000000000000000e+03 5.464878540039062500e+02 5.464878540039062500e+02
5.000000000000000000e+03 3.093824768066406250e+02 3.093824768066406250e+02
6.000000000000000000e+03 1.616911163330078125e+02 1.616911163330078125e+02
7.000000000000000000e+03 7.844155883789062500e+01 7.844155883789062500e+01
8.000000000000000000e+03 3.575941848754882812e+01 3.575941848754882812e+01
9.000000000000000000e+03 1.388021564483642578e+01 1.388021564483642578e+01
1.000000000000000000e+04 4.747197151184082031e+00 4.747197151184082031e+00
1.100000000000000000e+04 1.523921489715576172e+00 1.523921489715576172e+00
1.200000000000000000e+04 5.922661423683166504e-01 5.922661423683166504e-01
1.300000000000000000e+04 5.840160250663757324e-01 5.840160250663757324e-01
1.400000000000000000e+04 8.213201910257339478e-02 8.213201910257339478e-02
1.500000000000000000e+04 3.818784654140472412e-02 3.818784654140472412e-02
1.500000000000000000e+04 3.818784654140472412e-02 3.818784654140472412e-02
1.600000000000000000e+04 5.762045271694660187e-03 5.762045271694660187e-03
1.700000000000000000e+04 2.298703184351325035e-03 2.298703184351325035e-03
1.800000000000000000e+04 1.417316612787544727e-03 1.417316612787544727e-03
1.900000000000000000e+04 8.643063483759760857e-04 8.643063483759760857e-04
2.000000000000000000e+04 6.383181316778063774e-04 6.383181316778063774e-04
2.100000000000000000e+04 4.287612682674080133e-04 4.287612682674080133e-04
2.154000000000000000e+04 3.953492850996553898e-04 3.953492850996553898e-04
2.154000000000000000e+04 4.668240144383162260e-04 3.953492850996553898e-04
2.200000000000000000e+04 1.740191015414893627e-03 1.690342323854565620e-03
2.300000000000000000e+04 1.169151277281343937e-03 1.125502167269587517e-03
2.354100000000000000e+04 1.721428357996046543e-03 1.681019202806055546e-03
2.400000000000000000e+04 6.449341308325529099e-04 6.449341308325529099e-04
2.438800000000000000e+04 4.814633575733751059e-04 4.523042007349431515e-04
2.438800000000000000e+04 5.192564567551016808e-04 4.523042007349431515e-04
2.500000000000000000e+04 7.741298759356141090e-04 7.013715803623199463e-04
2.600000000000000000e+04 2.561135217547416687e-03 2.517418004572391510e-03
2.638900000000000000e+04 1.307495986111462116e-03 1.263435115106403828e-03
