# step, loss_train, loss_test, metrics_test
2.900000000000000000e+04 1.502981490375532303e-07 5.036554640014401230e-08 2.739344040492142085e-08 1.502981490375532303e-07 5.036554640014401230e-08 2.739344040492142085e-08
3.000000000000000000e+04 1.392974269265323528e-07 1.100439817491860595e-06 1.789143198038800620e-06 1.392974269265323528e-07 1.100439817491860595e-06 1.789143198038800620e-06
3.100000000000000000e+04 2.299980081943431287e-07 3.124105569440871477e-05 2.653215005921083502e-06 2.299980081943431287e-07 3.124105569440871477e-05 2.653215005921083502e-06
3.200000000000000000e+04 9.815537538315766142e-08 6.110044026286232111e-09 1.208072291092321393e-07 9.815537538315766142e-08 6.110044026286232111e-09 1.208072291092321393e-07
3.300000000000000000e+04 2.898100603943021270e-07 3.387782726349541917e-06 4.280636005660198862e-07 2.898100603943021270e-07 3.387782726349541917e-06 4.280636005660198862e-07
3.400000000000000000e+04 7.646887212331421324e-08 7.044750560680768103e-09 4.598727230131771648e-07 7.646887212331421324e-08 7.044750560680768103e-09 4.598727230131771648e-07
3.500000000000000000e+04 6.282330389240087243e-08 4.870636516329795995e-08 2.103408824893904239e-08 6.282330389240087243e-08 4.870636516329795995e-08 2.103408824893904239e-08
3.600000000000000000e+04 6.887435688440746162e-08 5.292163223202805966e-07 7.598771389893954620e-09 6.887435688440746162e-08 5.292163223202805966e-07 7.598771389893954620e-09
3.700000000000000000e+04 5.357917132187139941e-08 8.309654475624483894e-08 4.200001058052293956e-07 5.357917132187139941e-08 8.309654475624483894e-08 4.200001058052293956e-07
3.800000000000000000e+04 4.918176443879929138e-08 2.716741676067613298e-07 2.013103994613629766e-07 4.918176443879929138e-08 2.716741676067613298e-07 2.013103994613629766e-07
3.900000000000000000e+04 4.386523144717102696e-08 6.385469646374986041e-07 8.932454420573776588e-07 4.386523144717102696e-08 6.385469646374986041e-07 8.932454420573776588e-07
4.000000000000000000e+04 1.038655597085380577e-07 2.250940042358706705e-06 1.180161143565783277e-05 1.038655597085380577e-07 2.250940042358706705e-06 1.180161143565783277e-05
4.100000000000000000e+04 3.992279928866082628e-08 6.752642178753376356e-08 2.058445573993594735e-07 3.992279928866082628e-08 6.752642178753376356e-08 2.058445573993594735e-07
4.200000000000000000e+04 5.068348585268722672e-08 3.835766149151709214e-10 5.901574784417107367e-10 5.068348585268722672e-08 3.835766149151709214e-10 5.901574784417107367e-10
4.300000000000000000e+04 4.581726642527428339e-08 2.503184077795594931e-06 2.340525995236930612e-08 4.581726642527428339e-08 2.503184077795594931e-06 2.340525995236930612e-08
4.400000000000000000e+04 3.747103249907013378e-08 1.146166368926060386e-06 1.602349016138759907e-06 3.747103249907013378e-08 1.146166368926060386e-06 1.602349016138759907e-06
4.500000000000000000e+04 3.482432830992365780e-08 2.865800468043744331e-07 2.982088460612430936e-07 3.482432830992365780e-08 2.865800468043744331e-07 2.982088460612430936e-07
4.600000000000000000e+04 3.216774047132275882e-08 4.432731515180421411e-09 2.185784779840105330e-07 3.216774047132275882e-08 4.432731515180421411e-09 2.185784779840105330e-07
4.700000000000000000e+04 5.969695848762057722e-08 2.814709660015068948e-06 6.385431738920033240e-09 5.969695848762057722e-08 2.814709660015068948e-06 6.385431738920033240e-09
4.800000000000000000e+04 7.839997095970829832e-08 2.478982019660236347e-10 9.195535444206370812e-10 7.839997095970829832e-08 2.478982019660236347e-10 9.195535444206370812e-10
4.900000000000000000e+04 3.409605753290634311e-08 9.169714432211151234e-10 1.264938642719926065e-08 3.409605753290634311e-08 9.169714432211151234e-10 1.264938642719926065e-08
5.000000000000000000e+04 2.821340139291805826e-08 8.300855114384830813e-09 4.734063141498268124e-10 2.821340139291805826e-08 8.300855114384830813e-09 4.734063141498268124e-10
5.000000000000000000e+04 4.039694800894721993e-08 8.300855114384830813e-09 4.734063141498268124e-10 2.821340139291805826e-08 8.300855114384830813e-09 4.734063141498268124e-10
5.100000000000000000e+04 2.614126337618927209e-08 2.308403468376241108e-10 3.015948879525609527e-10 2.606382487613245758e-08 2.308403468376241108e-10 3.015948879525609527e-10
5.200000000000000000e+04 3.159675543429329991e-08 4.575245182714127168e-10 2.608339855214580894e-07 3.156007366555968474e-08 4.575245182714127168e-10 2.608339855214580894e-07
5.200100000000000000e+04 2.636333817918057321e-08 2.918142949503987893e-10 1.641420652731540031e-07 2.630957141036560643e-08 2.918142949503987893e-10 1.641420652731540031e-07
5.216500000000000000e+04 2.382743780060536665e-08 9.488729940665407980e-11 2.062247317358156806e-10 2.377730368152697338e-08 9.488729940665407980e-11 2.062247317358156806e-10
5.216500000000000000e+04 3.331271614115394186e-08 9.488729940665407980e-11 2.062247317358156806e-10 2.377730368152697338e-08 9.488729940665407980e-11 2.062247317358156806e-10
5.300000000000000000e+04 2.972629786768266058e-08 1.009694758358214983e-10 1.977100566596945441e-10 2.619475658605097124e-08 1.009694758358214983e-10 1.977100566596945441e-10
5.400000000000000000e+04 1.033921677162652486e-07 6.286862571869278327e-06 8.679498023411724716e-06 9.951632051752312691e-08 6.286862571869278327e-06 8.679498023411724716e-06
5.416600000000000000e+04 3.686803751179468236e-08 4.522653398453257978e-07 1.778142404873506166e-06 3.399630799094666145e-08 4.522653398453257978e-07 1.778142404873506166e-06
5.430700000000000000e+04 2.696254419731758389e-08 1.057666315640304333e-10 1.847381553288229838e-10 2.364113882435958658e-08 1.057666315640304333e-10 1.847381553288229838e-10
5.430700000000000000e+04 3.626649558441386034e-08 1.057666315640304333e-10 1.847381553288229838e-10 2.364113882435958658e-08 1.057666315640304333e-10 1.847381553288229838e-10
5.500000000000000000e+04 2.234885165819378017e-08 5.414049208951610126e-10 1.906978186472230163e-10 1.644976244108420360e-08 5.414049208951610126e-10 1.906978186472230163e-10
5.600000000000000000e+04 2.571073309809435159e-08 5.189008334127720445e-08 2.064891077679931186e-06 2.273943877639794664e-08 5.189008334127720445e-08 2.064891077679931186e-06
5.630800000000000000e+04 1.416490480465881774e-08 2.300551358302982408e-07 1.500400003351387568e-06 1.215219036510006845e-08 2.300551358302982408e-07 1.500400003351387568e-06
5.640600000000000000e+04 1.215424205724957574e-08 2.204438992459145652e-10 1.621126982653819937e-10 1.014667461163298867e-08 2.204438992459145652e-10 1.621126982653819937e-10
5.640600000000000000e+04 1.346358668996572305e-08 2.204438992459145652e-10 1.621126982653819937e-10 1.014667461163298867e-08 2.204438992459145652e-10 1.621126982653819937e-10
5.700000000000000000e+04 1.070228350386059901e-08 1.691929374381118123e-10 1.767937879426639824e-10 9.825754432313260622e-09 1.691929374381118123e-10 1.767937879426639824e-10
5.800000000000000000e+04 1.940353122620308568e-08 1.048490503308130428e-06 3.483634358758536109e-08 1.914365022059882904e-08 1.048490503308130428e-06 3.483634358758536109e-08
5.840700000000000000e+04 7.557036774130665435e-09 9.191310906819794013e-11 2.327604553542528265e-09 7.216946595889339733e-09 9.191310906819794013e-11 2.327604553542528265e-09
5.843100000000000000e+04 7.553929037840134697e-09 8.482821389765859976e-11 1.336015464925566221e-10 7.213870389932708349e-09 8.482821389765859976e-11 1.336015464925566221e-10
5.843100000000000000e+04 8.443318932904730900e-09 8.482821389765859976e-11 1.336015464925566221e-10 7.213870389932708349e-09 8.482821389765859976e-11 1.336015464925566221e-10
5.900000000000000000e+04 8.108210991508713050e-09 1.509406627464571216e-10 1.117189049604228046e-10 7.723726547226306138e-09 1.509406627464571216e-10 1.117189049604228046e-10
6.000000000000000000e+04 7.439226124006381724e-09 8.546868213166192163e-10 8.623803005036734248e-09 7.273840640920070655e-09 8.546868213166192163e-10 8.623803005036734248e-09
6.043200000000000000e+04 9.885867235936984798e-09 2.573877821987480274e-08 7.337794016848420142e-08 9.816041313115420053e-09 2.573877821987480274e-08 7.337794016848420142e-08
6.053900000000000000e+04 6.861286205861460985e-09 8.078671759337296976e-11 7.073411301128373907e-11 6.749298897545941145e-09 8.078671759337296976e-11 7.073411301128373907e-11
6.053900000000000000e+04 7.771415511115264962e-09 8.078671759337296976e-11 7.073411301128373907e-11 6.749298897545941145e-09 8.078671759337296976e-11 7.073411301128373907e-11
6.100000000000000000e+04 6.750146219758335064e-09 8.262851514118096929e-11 8.310332283434362921e-11 6.686889264528872445e-09 8.262851514118096929e-11 8.310332283434362921e-11
6.200000000000000000e+04 8.096376014066208882e-09 7.514588418189305230e-08 1.749226612446364015e-07 7.944927382652622327e-09 7.514588418189305230e-08 1.749226612446364015e-07
6.254000000000000000e+04 6.117332862487501188e-09 8.740855261812896515e-11 9.924523702853349505e-11 6.061338542195926493e-09 8.740855261812896515e-11 9.924523702853349505e-11
6.256400000000000000e+04 6.117320872078835237e-09 7.092239989736626171e-11 8.243281751640907373e-11 6.061314561378594590e-09 7.092239989736626171e-11 8.243281751640907373e-11
6.256400000000000000e+04 1.660811932424621773e-08 7.092239989736626171e-11 8.243281751640907373e-11 6.061314561378594590e-09 7.092239989736626171e-11 8.243281751640907373e-11
6.300000000000000000e+04 8.310220955820568633e-09 6.449162731625435185e-11 1.051615322600341074e-10 7.777960497890035185e-09 6.449162731625435185e-11 1.051615322600341074e-10
6.400000000000000000e+04 5.798384883348717267e-09 1.943747940380546879e-10 2.751180394611196789e-10 5.608872477580462146e-09 1.943747940380546879e-10 2.751180394611196789e-10
6.456500000000000000e+04 1.231825841330191906e-08 1.168961176745142438e-07 4.390446122215507785e-07 1.170327923460945385e-08 1.168961176745142438e-07 4.390446122215507785e-07
6.467300000000000000e+04 5.783325818242701644e-09 5.858289547910899842e-11 1.258780163437833721e-10 5.680846015820861794e-09 5.858289547910899842e-11 1.258780163437833721e-10
6.467300000000000000e+04 7.269703505841107471e-09 5.858289547910899842e-11 1.258780163437833721e-10 5.680846015820861794e-09 5.858289547910899842e-11 1.258780163437833721e-10
6.500000000000000000e+04 7.821785885653298465e-09 6.747690600716893528e-11 9.621279467575405420e-11 7.183900141427557173e-09 6.747690600716893528e-11 9.621279467575405420e-11
6.600000000000000000e+04 7.973885551848525211e-09 4.178617896144487531e-09 8.915072413628877257e-08 7.571051341415113711e-09 4.178617896144487531e-09 8.915072413628877257e-08
6.667400000000000000e+04 4.446092205512286455e-08 6.790766065023490228e-07 6.417278200387954712e-06 4.224068206326592190e-08 6.790766065023490228e-07 6.417278200387954712e-06
6.682900000000000000e+04 5.314297446545879211e-09 3.040689575128929789e-11 8.152558489404881925e-11 5.117505086360552014e-09 3.040689575128929789e-11 8.152558489404881925e-11
6.682900000000000000e+04 5.856092943901103354e-09 3.040689575128929789e-11 8.152558489404881925e-11 5.117505086360552014e-09 3.040689575128929789e-11 8.152558489404881925e-11
6.700000000000000000e+04 1.412236727560411964e-08 2.244230773440492044e-10 2.438166779583639254e-09 1.301282281929161400e-08 2.244230773440492044e-10 2.438166779583639254e-09
6.800000000000000000e+04 4.548814214189178529e-09 4.807965484077136864e-11 1.010064948347988434e-10 4.463015290667726731e-09 4.807965484077136864e-11 1.010064948347988434e-10
6.883000000000000000e+04 4.797583663673776755e-09 5.670526270762366039e-10 3.914682800143509667e-09 4.652380702907521481e-09 5.670526270762366039e-10 3.914682800143509667e-09
6.890800000000000000e+04 4.773199169250119667e-09 4.267348974185125599e-11 1.536572397098368015e-10 4.628870620138059166e-09 4.267348974185125599e-11 1.536572397098368015e-10
6.890800000000000000e+04 5.396494806575447001e-09 4.267348974185125599e-11 1.536572397098368015e-10 4.628870620138059166e-09 4.267348974185125599e-11 1.536572397098368015e-10
6.900000000000000000e+04 1.984956554679229157e-08 5.553521531531657729e-10 2.353430694768121612e-08 1.879734057297355321e-08 5.553521531531657729e-10 2.353430694768121612e-08
7.000000000000000000e+04 6.143024311455747011e-09 1.157493443315615878e-07 2.948213193576521007e-07 5.953812109993350532e-09 1.157493443315615878e-07 2.948213193576521007e-07
7.090900000000000000e+04 5.390799362459119948e-09 8.545954415239975788e-07 9.414670785190537572e-07 5.267383418328108746e-09 8.545954415239975788e-07 9.414670785190537572e-07
7.097300000000000000e+04 4.440067424837934595e-09 1.133815194509502078e-10 1.986483616489564952e-10 4.335937386912291913e-09 1.133815194509502078e-10 1.986483616489564952e-10
7.097300000000000000e+04 4.932062314111362866e-09 1.133815194509502078e-10 1.986483616489564952e-10 4.335937386912291913e-09 1.133815194509502078e-10 1.986483616489564952e-10
7.100000000000000000e+04 2.909841327891626861e-07 9.430287946088355966e-07 1.092628636456538516e-07 2.571026698205969296e-07 9.430287946088355966e-07 1.092628636456538516e-07
7.200000000000000000e+04 9.312780235859463573e-08 5.246734602337710385e-09 1.759358201525174081e-05 9.044907756106113084e-08 5.246734602337710385e-09 1.759358201525174081e-05
7.297400000000000000e+04 3.974901741088388007e-09 7.397815693366283085e-11 2.244572527843047283e-09 3.719776930921625535e-09 7.397815693366283085e-11 2.244572527843047283e-09
7.299800000000000000e+04 3.963964267938990815e-09 2.205020194212536921e-11 1.484113665295438977e-10 3.708755746956171606e-09 2.205020194212536921e-11 1.484113665295438977e-10
7.299800000000000000e+04 4.208084103396458886e-09 2.205020194212536921e-11 1.484113665295438977e-10 3.708755746956171606e-09 2.205020194212536921e-11 1.484113665295438977e-10
7.300000000000000000e+04 3.076685061387252063e-06 7.433455948557821102e-07 1.776794488250743598e-05 2.901143943745410070e-06 7.433455948557821102e-07 1.776794488250743598e-05
7.400000000000000000e+04 6.659320650470590408e-09 3.880160082125883036e-11 2.903191576031360910e-10 6.262478979834895654e-09 3.880160082125883036e-11 2.903191576031360910e-10
7.499900000000000000e+04 6.103301863902288460e-09 4.100290951214446977e-08 5.142913650502123346e-08 5.605838016009556668e-09 4.100290951214446977e-08 5.142913650502123346e-08
7.500000000000000000e+04 6.103301863902288460e-09 4.100290951214446977e-08 5.142913650502123346e-08 6.103301863902288460e-09 4.100290951214446977e-08 5.142913650502123346e-08
7.505800000000000000e+04 5.238487421621584872e-09 2.573806098804531928e-11 1.856998166349654866e-10 4.788961671664537789e-09 2.573806098804531928e-11 1.856998166349654866e-10
7.505800000000000000e+04 5.833649563413700889e-09 2.573806098804531928e-11 1.856998166349654866e-10 4.788961671664537789e-09 2.573806098804531928e-11 1.856998166349654866e-10
7.600000000000000000e+04 6.756849746381021760e-09 1.640086679799424019e-07 2.440066637632298807e-08 6.073494152047942407e-09 1.640086679799424019e-07 2.440066637632298807e-08
7.700000000000000000e+04 4.646017348619579934e-09 2.980309261602087645e-07 3.820987046765367268e-07 4.383279073039147988e-09 2.980309261602087645e-07 3.820987046765367268e-07
7.705900000000000000e+04 4.150319643514421841e-09 5.353054177703597816e-08 7.091139053727602004e-08 3.881106547254375982e-09 5.353054177703597816e-08 7.091139053727602004e-08
7.711500000000000000e+04 4.049927948557296986e-09 2.170388348210483542e-11 1.466222837587238814e-10 3.782934410168081740e-09 2.170388348210483542e-11 1.466222837587238814e-10
7.711500000000000000e+04 4.470380066123880169e-09 2.170388348210483542e-11 1.466222837587238814e-10 3.782934410168081740e-09 2.170388348210483542e-11 1.466222837587238814e-10
7.800000000000000000e+04 4.006996068284252033e-09 2.966864254272394419e-11 1.605916788438577214e-10 3.662206093935083118e-09 2.966864254272394419e-11 1.605916788438577214e-10
7.900000000000000000e+04 4.172008960523498899e-09 2.761698247866206657e-08 2.676486232644492702e-08 3.977753681994045110e-09 2.761698247866206657e-08 2.676486232644492702e-08
7.911600000000000000e+04 3.725258324038804858e-09 2.644642727034351992e-09 2.908915053279059748e-10 3.519327274048578147e-09 2.644642727034351992e-09 2.908915053279059748e-10
7.915400000000000000e+04 3.657763203435138166e-09 2.951629912706366099e-11 1.929423842916833109e-10 3.448635821357015629e-09 2.951629912706366099e-11 1.929423842916833109e-10
7.915400000000000000e+04 3.858921182597896404e-09 2.951629912706366099e-11 1.929423842916833109e-10 3.448635821357015629e-09 2.951629912706366099e-11 1.929423842916833109e-10
8.000000000000000000e+04 3.678626736558499033e-09 2.084576088134948435e-11 2.099594803572912838e-10 3.433378692463406878e-09 2.084576088134948435e-11 2.099594803572912838e-10
8.100000000000000000e+04 3.678254589800644681e-09 2.469089099843557733e-10 4.547483278827257891e-09 3.275684834491698894e-09 2.469089099843557733e-10 4.547483278827257891e-09
8.115500000000000000e+04 5.855932183607137631e-09 6.079736181163752917e-08 1.672980829425796401e-07 5.507910572077889810e-09 6.079736181163752917e-08 1.672980829425796401e-07
8.122500000000000000e+04 3.286633409871342337e-09 3.315335506126615428e-11 1.561083068368773752e-10 3.058065134453613609e-09 3.315335506126615428e-11 1.561083068368773752e-10
8.122500000000000000e+04 3.459139197303784385e-09 3.315335506126615428e-11 1.561083068368773752e-10 3.058065134453613609e-09 3.315335506126615428e-11 1.561083068368773752e-10
8.200000000000000000e+04 3.173813212242748705e-09 5.739714606378676365e-11 1.196045484874730391e-10 2.921994868287924874e-09 5.739714606378676365e-11 1.196045484874730391e-10
8.300000000000000000e+04 1.154834361472012461e-08 1.071545909780979855e-07 1.940738902916905317e-09 1.087477663475056033e-08 1.071545909780979855e-07 1.940738902916905317e-09
8.322600000000000000e+04 6.506650152005022392e-08 3.917124331564991735e-07 2.628419437655793445e-08 6.314347444913437357e-08 3.917124331564991735e-07 2.628419437655793445e-08
8.336900000000000000e+04 3.736331244397206319e-09 3.851141627819743007e-11 1.292631834903801291e-10 3.384732938371826094e-09 3.851141627819743007e-11 1.292631834903801291e-10
8.336900000000000000e+04 3.877726140188997306e-09 3.851141627819743007e-11 1.292631834903801291e-10 3.384732938371826094e-09 3.851141627819743007e-11 1.292631834903801291e-10
8.400000000000000000e+04 3.459016406637260843e-09 6.138804742317205410e-11 8.273588064655612584e-11 3.218696642548479758e-09 6.138804742317205410e-11 8.273588064655612584e-11
8.500000000000000000e+04 2.691261258291888225e-08 1.132383928847957577e-07 5.734396381740225479e-06 2.524564735040257801e-08 1.132383928847957577e-07 5.734396381740225479e-06
8.537000000000000000e+04 3.372380374955241678e-09 1.287674855632303661e-08 1.487648937370522617e-08 2.885750527426012013e-09 1.287674855632303661e-08 1.487648937370522617e-08
8.543300000000000000e+04 3.136851001173113218e-09 2.556426251243415493e-11 1.299151758393790601e-10 2.665397902390509444e-09 2.556426251243415493e-11 1.299151758393790601e-10
8.543300000000000000e+04 3.287181860045507165e-09 2.556426251243415493e-11 1.299151758393790601e-10 2.665397902390509444e-09 2.556426251243415493e-11 1.299151758393790601e-10
8.600000000000000000e+04 4.315776624963518771e-09 2.506730760465369912e-11 1.058926488162192925e-10 3.230756995264982834e-09 2.506730760465369912e-11 1.058926488162192925e-10
8.700000000000000000e+04 3.239567059054593301e-09 2.968613410647691353e-10 1.769251412042649463e-10 2.566731938102861932e-09 2.968613410647691353e-10 1.769251412042649463e-10
8.743400000000000000e+04 3.546798410525298095e-09 4.557176858099865058e-09 2.453458991524826160e-09 2.980536040197989678e-09 4.557176858099865058e-09 2.453458991524826160e-09
8.747900000000000000e+04 3.333809450722924339e-09 1.441208003633009938e-11 1.080969758149308291e-10 2.784262154165162428e-09 1.441208003633009938e-11 1.080969758149308291e-10
8.747900000000000000e+04 3.461898989698397600e-09 1.441208003633009938e-11 1.080969758149308291e-10 2.784262154165162428e-09 1.441208003633009938e-11 1.080969758149308291e-10
8.800000000000000000e+04 4.334246295201182875e-09 3.723471184158277936e-11 1.412728545258090662e-10 3.215685273616486484e-09 3.723471184158277936e-11 1.412728545258090662e-10
8.900000000000000000e+04 2.734296344897302333e-08 3.754860529170400696e-07 2.270954837513272651e-06 2.675363930393359624e-08 3.754860529170400696e-07 2.270954837513272651e-06
8.948000000000000000e+04 1.465971593006543117e-07 4.428984823334758403e-08 1.330710347247077152e-05 1.439123877844394883e-07 4.428984823334758403e-08 1.330710347247077152e-05
8.959100000000000000e+04 2.855418790304042886e-09 7.687241121434595925e-11 9.869138145601752399e-11 2.616514782616263801e-09 7.687241121434595925e-11 9.869138145601752399e-11
8.959100000000000000e+04 2.952058375527144563e-09 7.687241121434595925e-11 9.869138145601752399e-11 2.616514782616263801e-09 7.687241121434595925e-11 9.869138145601752399e-11
9.000000000000000000e+04 4.771828265859312523e-09 1.686679268475543836e-11 1.465746968243308856e-10 3.720720398447951993e-09 1.686679268475543836e-11 1.465746968243308856e-10
9.100000000000000000e+04 2.418103495216428200e-09 4.078977086652280093e-11 9.801634504036371709e-11 2.142009902783570396e-09 4.078977086652280093e-11 9.801634504036371709e-11
9.159200000000000000e+04 2.387511521817486937e-09 7.466503804121060739e-11 3.552341476531495346e-10 2.150247091492474283e-09 7.466503804121060739e-11 3.552341476531495346e-10
9.167700000000000000e+04 2.384152431034181063e-09 3.618680355366166168e-11 8.884196156522250476e-11 2.146409716630159892e-09 3.618680355366166168e-11 8.884196156522250476e-11
9.167700000000000000e+04 2.471705284889935683e-09 3.618680355366166168e-11 8.884196156522250476e-11 2.146409716630159892e-09 3.618680355366166168e-11 8.884196156522250476e-11
9.200000000000000000e+04 3.892287381290771009e-09 1.809979770228675733e-11 3.666772441235366387e-10 3.475216114878776352e-09 1.809979770228675733e-11 3.666772441235366387e-10
9.300000000000000000e+04 2.885919503370359962e-09 2.335651227980406475e-09 1.169985086590941137e-08 2.572289270474925615e-09 2.335651227980406475e-09 1.169985086590941137e-08
9.367800000000000000e+04 2.788589581470546364e-09 1.698895779611575563e-08 6.789623796521482291e-08 2.529638942760925602e-09 1.698895779611575563e-08 6.789623796521482291e-08
9.373200000000000000e+04 2.626198369881649342e-09 2.172050907189859714e-11 9.898575015210298034e-11 2.373924834486729196e-09 2.172050907189859714e-11 9.898575015210298034e-11
9.373200000000000000e+04 2.709062307815202075e-09 2.172050907189859714e-11 9.898575015210298034e-11 2.373924834486729196e-09 2.172050907189859714e-11 9.898575015210298034e-11
9.400000000000000000e+04 5.314179762905268944e-09 2.532217213691012603e-10 1.631604157337207539e-10 4.026585731509157995e-09 2.532217213691012603e-10 1.631604157337207539e-10
9.500000000000000000e+04 2.928280729008747585e-09 5.592174545654415851e-08 7.210814167990520218e-09 2.528294684722709462e-09 5.592174545654415851e-08 7.210814167990520218e-09
9.573300000000000000e+04 2.267230181374202402e-09 5.069104164201476692e-11 2.035497992380896903e-09 1.996347753774330158e-09 5.069104164201476692e-11 2.035497992380896903e-09
9.579100000000000000e+04 2.261497211719643019e-09 4.090566080305890750e-11 7.479272062793640430e-11 1.990604570067944223e-09 4.090566080305890750e-11 7.479272062793640430e-11
9.579100000000000000e+04 2.345257099634068254e-09 4.090566080305890750e-11 7.479272062793640430e-11 1.990604570067944223e-09 4.090566080305890750e-11 7.479272062793640430e-11
9.600000000000000000e+04 3.933659620258822542e-09 3.281748137129447684e-11 1.163050697416956325e-10 2.868805193401158249e-09 3.281748137129447684e-11 1.163050697416956325e-10
9.700000000000000000e+04 3.031801698583080906e-09 6.618122716517405024e-11 1.248810610476880356e-09 2.698428591685342326e-09 6.618122716517405024e-11 1.248810610476880356e-09
9.779200000000000000e+04 1.062692831510503311e-07 5.863343588430325326e-09 9.792194077817839570e-07 1.056777207963932597e-07 5.863343588430325326e-09 9.792194077817839570e-07
