# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 7.335144327953457832e-04 9.133192896842956543e-01 1.712894678115844727e+00 7.335144327953457832e-04 9.133192896842956543e-01 1.712894678115844727e+00 1.405401945114135742e+00
1.000000000000000000e+03 1.019179180730134249e-04 1.249927322533039842e-06 8.306230483867693692e-06 1.019179180730134249e-04 1.249927322533039842e-06 8.306230483867693692e-06 4.047417044639587402e-01
2.000000000000000000e+03 3.815862510236911476e-05 1.891266765596810728e-05 3.848963751806877553e-05 3.815862510236911476e-05 1.891266765596810728e-05 3.848963751806877553e-05 2.853266000747680664e-01
3.000000000000000000e+03 2.430155473120976239e-05 3.955434522140421905e-07 4.012748320292303106e-07 2.430155473120976239e-05 3.955434522140421905e-07 4.012748320292303106e-07 2.290701866149902344e-01
4.000000000000000000e+03 1.552792673464864492e-05 2.518460462397342781e-07 1.762321204523686902e-07 1.552792673464864492e-05 2.518460462397342781e-07 1.762321204523686902e-07 1.853415668010711670e-01
5.000000000000000000e+03 1.120232809626031667e-05 2.341465972222067649e-07 1.673292615578247933e-07 1.120232809626031667e-05 2.341465972222067649e-07 1.673292615578247933e-07 1.590929776430130005e-01
6.000000000000000000e+03 8.196726412279531360e-06 1.558453135430681868e-07 2.651219119798042811e-07 8.196726412279531360e-06 1.558453135430681868e-07 2.651219119798042811e-07 1.358574330806732178e-01
7.000000000000000000e+03 5.727673396904719993e-06 1.160083584750282171e-07 8.737392818147782236e-07 5.727673396904719993e-06 1.160083584750282171e-07 8.737392818147782236e-07 1.137575656175613403e-01
8.000000000000000000e+03 4.851762241742108017e-06 6.375369565603250521e-08 1.038725656599126523e-07 4.851762241742108017e-06 6.375369565603250521e-08 1.038725656599126523e-07 1.054957211017608643e-01
9.000000000000000000e+03 4.408782842801883817e-06 9.289221452490892261e-06 3.126207730019814335e-06 4.408782842801883817e-06 9.289221452490892261e-06 3.126207730019814335e-06 1.046837344765663147e-01
1.000000000000000000e+04 2.959503262900398113e-06 5.207494524483990972e-08 4.717194457271034480e-08 2.959503262900398113e-06 5.207494524483990972e-08 4.717194457271034480e-08 8.636167645454406738e-02
1.100000000000000000e+04 2.404252199994516559e-06 7.225332865345990285e-08 5.721578943962413177e-08 2.404252199994516559e-06 7.225332865345990285e-08 5.721578943962413177e-08 8.073917031288146973e-02
1.200000000000000000e+04 2.064299906123778783e-06 7.261422751980717294e-07 1.836375815855717519e-07 2.064299906123778783e-06 7.261422751980717294e-07 1.836375815855717519e-07 7.544876635074615479e-02
1.300000000000000000e+04 1.761184535098436754e-06 6.372574148372223135e-07 3.908297330212917586e-08 1.761184535098436754e-06 6.372574148372223135e-07 3.908297330212917586e-08 6.893384456634521484e-02
1.400000000000000000e+04 1.694055640655278694e-06 1.036734829540364444e-05 3.506470193315180950e-06 1.694055640655278694e-06 1.036734829540364444e-05 3.506470193315180950e-06 6.604917347431182861e-02
1.500000000000000000e+04 1.453701884202018846e-06 3.841067155008204281e-06 8.324958571392926387e-07 1.453701884202018846e-06 3.841067155008204281e-06 8.324958571392926387e-07 6.314954906702041626e-02
1.600000000000000000e+04 1.191472961181716528e-06 3.406017015095130773e-07 1.448193188480217941e-06 1.191472961181716528e-06 3.406017015095130773e-07 1.448193188480217941e-06 5.642704665660858154e-02
1.700000000000000000e+04 2.230955715276650153e-06 1.517237797088455409e-05 1.281736695091240108e-05 2.230955715276650153e-06 1.517237797088455409e-05 1.281736695091240108e-05 6.105739250779151917e-02
1.800000000000000000e+04 8.198774139600573108e-07 9.595705705578438938e-06 4.079129212186671793e-06 8.198774139600573108e-07 9.595705705578438938e-06 4.079129212186671793e-06 4.859153181314468384e-02
1.900000000000000000e+04 1.050410719471983612e-05 4.022767541300709127e-08 3.915697845968679758e-07 1.050410719471983612e-05 4.022767541300709127e-08 3.915697845968679758e-07 1.478662490844726562e-01
2.000000000000000000e+04 1.657390384934842587e-06 5.699368088585288206e-09 1.975632812900585122e-08 1.657390384934842587e-06 5.699368088585288206e-09 1.975632812900585122e-08 4.888033121824264526e-02
2.100000000000000000e+04 1.201881559609319083e-06 8.898300052351260092e-08 6.289554477234560181e-08 1.201881559609319083e-06 8.898300052351260092e-08 6.289554477234560181e-08 4.459422454237937927e-02
2.200000000000000000e+04 6.538236334563407581e-07 1.768501434185054677e-08 9.810690926315146498e-09 6.538236334563407581e-07 1.768501434185054677e-08 9.810690926315146498e-09 3.735321760177612305e-02
2.300000000000000000e+04 5.142621262166358065e-07 1.710928465570304979e-08 7.811672730895224959e-08 5.142621262166358065e-07 1.710928465570304979e-08 7.811672730895224959e-08 3.715888038277626038e-02
2.400000000000000000e+04 6.014118412167590577e-07 4.923754750052466989e-05 6.847774056950584054e-05 6.014118412167590577e-07 4.923754750052466989e-05 6.847774056950584054e-05 3.708565980195999146e-02
2.500000000000000000e+04 3.422779570882994449e-07 1.052707739290781319e-05 2.570500328147318214e-05 3.422779570882994449e-07 1.052707739290781319e-05 2.570500328147318214e-05 2.957883290946483612e-02
2.600000000000000000e+04 2.807794601267232792e-07 2.756460344244260341e-05 3.848109918180853128e-05 2.807794601267232792e-07 2.756460344244260341e-05 3.848109918180853128e-05 2.902557142078876495e-02
2.700000000000000000e+04 2.240155509980468196e-07 8.913897318052477203e-07 6.468999345088377595e-07 2.240155509980468196e-07 8.913897318052477203e-07 6.468999345088377595e-07 2.603416517376899719e-02
2.800000000000000000e+04 1.843590951011719881e-07 1.767734625346406574e-09 5.589913953940595093e-08 1.843590951011719881e-07 1.767734625346406574e-09 5.589913953940595093e-08 2.337782271206378937e-02
